pathway,k,z_meta,delta_mean,concord,P_meta,FDR_meta
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION,4,-1.29190223256166,-0.0654439452639246,0.5,0.196391004489876,0.38245736842601
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,4,1.29136861872532,0.0602047086251346,1,0.196575886907637,0.382652721489086
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS,4,-1.2911838042699,-0.0359681931574707,0.75,0.196639949710647,0.382652721489086
GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,4,1.29048318899318,0.0209576933580417,0.5,0.196882944990504,0.382980840104309
GOBP_CHAPERONE_MEDIATED_AUTOPHAGY,3,1.28988916094266,0.0379360810723435,0.666666666666667,0.197089144669623,0.383237162350412
GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS,4,1.28824613211284,-0.00843094077466689,0.25,0.197660297991376,0.384202670576668
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,4,-1.28746166048045,-0.068835045110343,1,0.197933424542921,0.384588378479811
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,3,1.28521644882687,0.0182643010377777,0.333333333333333,0.198716657191591,0.385760391300851
REACTOME_ION_HOMEOSTASIS,4,1.2851619063662,0.0116315150502155,0.5,0.198735712248662,0.385760391300851
REACTOME_XENOBIOTICS,4,-1.28490161667585,-0.0359943023053249,0.75,0.198826665944454,0.385760391300851
GOBP_INFLAMMASOME_COMPLEX_ASSEMBLY,4,1.28487406797783,0.0689335481356339,0.75,0.198836294137203,0.385760391300851
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,4,1.28413826061929,0.0292005889892199,0.75,0.199093582878779,0.386114070901256
GOBP_POLYOL_BIOSYNTHETIC_PROCESS,4,1.28366019224298,0.00793050155949853,0.75,0.199260878730235,0.386293021303456
GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION,4,1.28257437928349,0.0641519494372623,1,0.199641231038959,0.386884719089049
GOBP_TYPE_I_INTERFERON_PRODUCTION,4,-1.28213156058096,-0.0305409451638336,0.75,0.199796499328327,0.387039945463339
GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM,4,1.28141634169523,0.07055049658417,1,0.200047467232689,0.387317431605915
REACTOME_GLUCURONIDATION,3,1.28129466502522,0.130660488556965,0.666666666666667,0.200090186069476,0.387317431605915
GOBP_CHROMOSOME_SEPARATION,4,1.27967411527019,0.0081242581280405,0.5,0.20065977179899,0.388274019163096
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,4,1.27933715068998,0.00762774563147423,0.75,0.200778355510753,0.388357532879365
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,4,1.27874181334404,-0.0571262908349404,0.5,0.200987990080597,0.388546739404086
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS,4,1.27863080925911,0.0482072268066014,0.75,0.201027095314136,0.388546739404086
GOBP_UBIQUITIN_DEPENDENT_ERAD_PATHWAY,4,-1.27828169698621,-0.111568314789526,0.75,0.201150119014699,0.388638635199506
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,4,1.27773812376205,0.0405599082810773,0.5,0.201341778141745,0.388863021624849
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,4,-1.27751949800961,-0.0648014104364651,0.75,0.201418901202246,0.388866112594812
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS,4,1.27488631137292,0.0162207280044752,0.75,0.202349484826858,0.390421799946721
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,4,1.27481044777378,0.00530954275313079,0.5,0.202376341825169,0.390421799946721
GOBP_PROTEIN_HYDROXYLATION,4,1.27379451684759,0.0164296199101013,0.5,0.202736248911915,0.390969642564589
GOBP_DNA_DEPENDENT_DNA_REPLICATION,4,-1.27332508635019,-0.0615298837719512,0.75,0.202902708342783,0.391144157715083
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION,4,-1.27296340323437,0.00121724897580198,0.25,0.203031028577659,0.391245047210466
GOBP_REGULATION_OF_ACROSOME_REACTION,3,-1.27267182871429,-0.0347876314324716,0.666666666666667,0.203134518260435,0.391298030124571
GOBP_METANEPHROS_MORPHOGENESIS,4,1.27238242372398,0.0579992646034637,0.75,0.203237275885829,0.391349563775666
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT,4,-1.26995116018377,-0.109309361902666,0.75,0.204102027806726,0.392786150530928
GOBP_CELLULAR_OXIDANT_DETOXIFICATION,4,1.26985608628801,0.0188999705071915,0.75,0.204135898003644,0.392786150530928
GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION,4,-1.26930967718644,-0.0659808376945545,1,0.20433063623893,0.393013988044173
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,4,-1.26866554340283,-0.0654124584964198,0.75,0.20456037671879,0.393216176162554
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,4,1.26858675655846,-0.00728057823748899,0.25,0.204588490180517,0.393216176162554
GOBP_HEMATOPOIETIC_STEM_CELL_HOMEOSTASIS,3,-1.2674091798941,-0.0891381626934247,1,0.205009019074425,0.393806207507927
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,4,-1.26729886893656,-0.0324359203489995,0.5,0.2050484448104,0.393806207507927
REACTOME_REGULATION_OF_TP53_ACTIVITY,4,-1.26694259260619,-0.0750250914171306,0.75,0.205175817559004,0.393903909251049
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY,4,1.26562238286496,0.0432888182331335,0.75,0.205648308663192,0.394663861836294
REACTOME_INSULIN_RECEPTOR_RECYCLING,4,1.26530548715562,0.0368510562602517,0.75,0.205761840340316,0.394734618447201
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,4,-1.26475517767412,-0.146279605932348,0.75,0.205959103485072,0.394965893424445
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,4,-1.26444637383029,-0.0222904467486048,0.75,0.206069857023093,0.395031159274722
GOBP_NOTOCHORD_DEVELOPMENT,3,-1.26385780009751,-0.0599016856833049,1,0.206281070764816,0.395288884766668
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC,4,-1.26351330587142,-0.0462031939772013,1,0.206404767809974,0.395378775838376
GOBP_NUCLEOSIDE_METABOLIC_PROCESS,4,-1.26315014393012,-0.0748566986878248,0.75,0.206535226155066,0.395447349465509
REACTOME_SIGNALING_BY_PTK6,4,-1.26298612038448,-0.0605526202045141,0.75,0.206594167811657,0.395447349465509
REACTOME_CTLA4_INHIBITORY_SIGNALING,4,1.26264975339012,0.0147968206288841,0.75,0.206715079071681,0.395531751073982
HALLMARK_G2M_CHECKPOINT,4,1.26178632108803,-0.00210449746054313,0.5,0.207025685614036,0.395978920960873
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,4,-1.26112866375704,-0.0454564154937668,0.75,0.207262494914423,0.396284658861627
KEGG_NOTCH_SIGNALING_PATHWAY,4,-1.26021352044002,-0.0787784463246938,0.5,0.207592346743334,0.396768000512778
GOBP_RESPONSE_TO_MANGANESE_ION,4,-1.25909201393152,-0.0608579989351699,0.75,0.207997098644019,0.397394085683878
GOBP_RESPONSE_TO_INTERLEUKIN_1,4,-1.25848483944266,-0.0245786526882448,0.5,0.208216466650751,0.397665647917181
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER,4,-1.25801210552867,-0.124432147086394,0.75,0.208387378295232,0.397844497902169
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,4,-1.25682843602193,-0.0297725505672915,1,0.208815766779003,0.398514597162745
KEGG_JAK_STAT_SIGNALING_PATHWAY,4,-1.25440329306373,-0.0592230318346562,0.75,0.209695456224611,0.400045166395154
GOBP_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY,4,-1.25411265110321,-0.0154999059951136,0.5,0.209801062653867,0.400098396890652
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,4,-1.25339822155757,0.00908621690273756,0.5,0.210060818386212,0.40044544756409
GOBP_RESPONSE_TO_INTERFERON_GAMMA,4,-1.2525356841461,-0.05096659518423,1,0.210374733966172,0.400895449737906
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,4,1.25224534318927,0.0272931341089045,0.75,0.210480478232315,0.400948569152124
GOBP_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY,3,1.25171160886749,0.0266051040612822,0.666666666666667,0.210674968435443,0.401034300243032
GOBP_SPINDLE_LOCALIZATION,4,1.25145790557932,0.0826141877397539,1,0.210767462259377,0.401034300243032
KEGG_P53_SIGNALING_PATHWAY,4,1.25138698893058,-0.0208398849070615,0.5,0.210793321934301,0.401034300243032
GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,4,-1.25124817527375,-0.0743274407626157,0.75,0.210843946818477,0.401034300243032
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,4,-1.25101524101319,-0.0411551172526393,0.75,0.210928916936611,0.401034300243032
GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION,4,1.2508000705794,0.000565155732316885,0.5,0.211007429142063,0.401034300243032
GOBP_RETINOL_METABOLIC_PROCESS,4,1.25062675559586,0.00992064551542117,0.75,0.211070684338438,0.401034300243032
GOBP_CHEMOSENSORY_BEHAVIOR,2,1.24997665520831,0.0675584822336146,1,0.211308075267838,0.401337248083399
GOBP_CELL_REDOX_HOMEOSTASIS,4,1.24928173260457,0.00722848131951156,0.75,0.211562046899741,0.401671452613115
GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT,4,1.24847067706983,0.0324840791354436,0.5,0.211858740306113,0.402086492383404
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,4,-1.24613773105436,-0.0746957381378754,0.5,0.212713834829824,0.403151195742098
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,4,1.24591349633392,0.0287233347085762,0.5,0.212796154665541,0.403151195742098
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,4,-1.24589524994057,-0.0838959815254211,1,0.212802854194571,0.403151195742098
GOBP_ACROSOME_REACTION,4,-1.24583466911134,-0.042405095120771,1,0.212825098752526,0.403151195742098
GOBP_MRNA_MODIFICATION,4,1.24564738882094,0.0202933038528068,0.75,0.212893876459529,0.403151195742098
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,4,1.2456152212618,0.0648540985259408,0.75,0.21290569144213,0.403151195742098
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,4,-1.24544611868664,-0.114867185434673,0.75,0.21296780975306,0.403151195742098
GOBP_HISTONE_H3_K9_METHYLATION,4,-1.24509247063487,-0.0863427154623433,0.75,0.213097761480833,0.403248942985965
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,4,1.24408110822708,0.113170971806386,0.75,0.213469713234718,0.403804391420119
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT,4,-1.24344722621179,-0.0208563897084957,0.75,0.213703076623244,0.404047944568121
GOBP_RESPONSE_TO_FUNGUS,4,1.24330514497391,0.109049004662584,0.75,0.21375540901215,0.404047944568121
GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,4,1.24124066814028,-0.000282692591936475,0.5,0.21451685548688,0.40522099297671
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,4,1.24119589657851,0.013798033749308,0.5,0.214533390338806,0.40522099297671
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,4,1.24097485037059,0.0668871721507294,0.75,0.214615039697218,0.405226563770068
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,4,1.24055468910924,0.0284215943624605,0.5,0.214770299310095,0.405371067136245
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,4,-1.23946900642455,0.0133085797866467,0.75,0.215171859828597,0.405961029870183
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,4,1.23909347217738,-0.0256754512792673,0.5,0.215310884210441,0.405961029870183
GOBP_POSITIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS,4,1.23907048436204,0.00264297512866007,0.5,0.215319396499412,0.405961029870183
GOBP_CELL_MATRIX_ADHESION,4,1.23819063852767,0.00533959875995379,0.75,0.215645381879701,0.406284683949197
HALLMARK_BILE_ACID_METABOLISM,4,-1.23818122412146,-0.0259728831311604,0.5,0.215648871865053,0.406284683949197
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,4,1.23756296711345,0.0300703980585376,0.5,0.215878153073539,0.406567430620569
GOBP_REGULATION_OF_EXOSOMAL_SECRETION,4,-1.23715527546052,-0.0986583740186927,0.75,0.216029441933546,0.406567430620569
REACTOME_NEGATIVE_REGULATION_OF_FLT3,3,1.23695669091806,0.106745396610848,0.666666666666667,0.216103161614979,0.406567430620569
GOBP_RESPONSE_TO_ALCOHOL,4,1.23660701966007,0.0335832080623951,0.75,0.216233012586699,0.406567430620569
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,4,1.23652562060512,0.00904284327804438,0.5,0.216263248311886,0.406567430620569
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,4,-1.23650014548311,-0.0364021644390051,0.75,0.216272711685713,0.406567430620569
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,4,-1.23459880341286,-0.0736753497108355,0.75,0.216979854568901,0.407513249162222
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,4,-1.2345290869392,-0.0835734686323162,1,0.217005814940887,0.407513249162222
GOBP_REGULATION_OF_PODOSOME_ASSEMBLY,2,1.23450906648826,0.0678086371603748,1,0.217013270383145,0.407513249162222
GOBP_PROTEIN_ADP_RIBOSYLATION,4,-1.23361485238452,-0.0578842655833355,1,0.217346455899509,0.407990120826311
GOBP_SMOOTHENED_SIGNALING_PATHWAY,4,-1.23331988055726,-0.022543685466991,0.5,0.217456443499066,0.408047823460892
REACTOME_SIGNALING_BY_FGFR3,4,1.23237347741411,-0.00551673098227561,0.75,0.217809603718592,0.408561620964311
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,4,1.23210999241995,0.0178306230938464,0.5,0.217907999233263,0.408597337236733
GOBP_INTESTINAL_LIPID_ABSORPTION,4,-1.23169517815962,-0.0308261496808932,0.75,0.218062971707538,0.408739075836226
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,4,1.23139150732539,0.0138515362595572,0.75,0.218176471780465,0.408803003347022
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE,4,-1.23102583556414,-0.00352828411325685,0.75,0.218313201668264,0.408830575074954
GOBP_THYMOCYTE_APOPTOTIC_PROCESS,4,1.23092748543975,0.016943394162573,0.75,0.218349986687924,0.408830575074954
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION,4,-1.22972465460571,-0.0471152359166174,0.5,0.218800231132317,0.40952467833526
GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS,4,1.22836520985632,0.0199962328289345,0.75,0.219309901707907,0.410329463624278
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,4,1.22775656965918,0.0558727491280099,0.75,0.219538363541131,0.410607712994292
GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION,3,-1.22651087436174,-0.132220837258976,0.666666666666667,0.220006485669097,0.411333839764045
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS,4,-1.22580603269173,-0.0329084267362447,1,0.220271676471839,0.411621816729373
GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER,4,-1.225676604829,-0.0770420849976775,0.75,0.220320397534696,0.411621816729373
GOBP_REGULATION_OF_AEROBIC_RESPIRATION,4,-1.22524463351124,-0.0687699745929274,0.75,0.22048306222684,0.411776310266956
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS,4,-1.22420857105775,-0.0786109164457641,0.75,0.220873556673797,0.412356034558877
GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION,4,1.22391551272377,0.0358031191331021,0.5,0.220984100978622,0.412412880006858
GOBP_PLATELET_MORPHOGENESIS,4,1.22330662206192,0.0723554774803268,0.75,0.221213906949339,0.412692176406574
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,4,-1.22300053331297,-0.103294061821676,0.75,0.221329494863403,0.412758264777857
GOBP_PROTEIN_HOMOOLIGOMERIZATION,4,-1.22228862575874,-0.0166264256866354,0.5,0.221598499021551,0.413110308277322
REACTOME_CELLULAR_SENESCENCE,4,-1.22178114423962,-0.0988234284297605,0.75,0.221790400924113,0.413318412724668
GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION,4,1.22103914208704,0.00753935605900558,0.5,0.222071200014825,0.413610968634888
REACTOME_RHOJ_GTPASE_CYCLE,4,-1.2209418279913,-0.0346540231474847,0.75,0.222108045887642,0.413610968634888
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,4,-1.22028427825443,0.00428747506603591,0.5,0.222357127586392,0.41392510843902
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY,4,-1.2198154586383,-0.042725391845475,0.75,0.22253483987594,0.414106212692887
GOBP_DORSAL_VENTRAL_PATTERN_FORMATION,4,-1.21924556224107,-0.0282458496601375,0.75,0.222751003557579,0.414358712903892
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,4,-1.21803730526014,-0.0758809133924681,0.75,0.223209796633425,0.41506220399621
GOBP_NADPH_REGENERATION,4,1.21758679366459,0.050495945460875,0.75,0.223381035484796,0.415230668487803
REACTOME_HCMV_EARLY_EVENTS,4,-1.2172858774048,-0.0581297039975551,0.5,0.223495465687413,0.415293451037347
GOBP_RESPONSE_TO_AMINE,4,1.2164092694818,0.00172814038341878,0.5,0.223829054615425,0.415763276412274
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,4,-1.21560410954961,-0.0627169156316337,0.75,0.224135767922173,0.416081612621722
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,4,-1.21546215148617,-0.0199562674635458,0.75,0.224189875807947,0.416081612621722
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,4,1.2153183258945,0.0187377967326842,0.25,0.224244705031491,0.416081612621722
GOBP_MEMBRANE_FUSION,4,1.21503347944997,0.0422390533734011,0.75,0.224353322544456,0.416081612621722
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,4,1.21450588343877,0.0323696224624626,0.75,0.22455460452716,0.416081612621722
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,3,-1.21431586918008,0.0182185143767746,0.666666666666667,0.224627128043669,0.416081612621722
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE,4,1.21430307581507,0.0289707299861223,0.5,0.224632011540746,0.416081612621722
GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,4,-1.21414100596968,-0.014666742000401,0.5,0.224693883585135,0.416081612621722
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS,4,-1.21404344393502,-0.0813501471168725,0.75,0.22473113489509,0.416081612621722
GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,4,1.21368625093849,-0.00298777640493036,0.75,0.224867556613442,0.416081612621722
KEGG_PRION_DISEASES,4,1.21357402218516,0.0781327879376957,0.75,0.224910432038623,0.416081612621722
GOBP_SODIUM_ION_TRANSPORT,4,-1.21341777981501,-0.0136282299787291,0.75,0.224970131974922,0.416081612621722
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,4,-1.212819270926,-0.050720464404865,0.75,0.225198925910341,0.416355213469424
GOBP_BONE_RESORPTION,4,1.21258157327054,0.0332826525268321,0.75,0.225289837455492,0.416373787888848
REACTOME_PARASITE_INFECTION,4,1.21158318305286,0.0454945701934224,1,0.225671975157717,0.416930391132791
GOBP_MYOTUBE_DIFFERENTIATION,4,1.21135866709882,0.00926212447203172,0.5,0.225757973198693,0.416939671449093
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,4,1.21034629266999,0.0535931869792319,0.5,0.226146041195439,0.417506621052462
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION,4,1.20906985867251,0.00306223301104859,0.5,0.22663600787806,0.417854205449779
REACTOME_SIGNALING_BY_RETINOIC_ACID,4,-1.20876683519296,-0.0515323124422414,0.75,0.226752436355522,0.417854205449779
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,4,-1.20869727377359,-0.0517875043352106,1,0.226779169446269,0.417854205449779
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,4,1.20849750071217,0.0732584155369395,1,0.226855956561474,0.417854205449779
KEGG_RENAL_CELL_CARCINOMA,4,-1.20834378069703,-0.0806605889367152,0.75,0.226915054810079,0.417854205449779
REACTOME_DIGESTION_AND_ABSORPTION,4,-1.20829064185298,0.0272711693364303,0.5,0.226935486795648,0.417854205449779
GOBP_TAIL_ANCHORED_MEMBRANE_PROTEIN_INSERTION_INTO_ER_MEMBRANE,2,-1.20783720479801,-0.103222891712032,1,0.227109887559525,0.417854205449779
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION,4,-1.20749049354091,-0.0496932020670081,1,0.227243303948899,0.417854205449779
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,4,1.2074543776953,0.0426284242980506,0.75,0.227257204736654,0.417854205449779
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,4,1.20743869655311,-0.0651603762160745,0.5,0.227263240509661,0.417854205449779
GOBP_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY,4,-1.20719844960686,-0.0592188411061744,0.5,0.2273557274008,0.417854205449779
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,4,1.2071859602393,0.0172180867036762,0.5,0.227360536115451,0.417854205449779
GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS,4,-1.20694361333663,-0.040807383328063,0.5,0.227453860005428,0.417854205449779
GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,4,1.20669214028168,0.0145501263001265,0.75,0.227550727092363,0.417854205449779
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,4,1.2066898726497,0.100826364985299,0.75,0.227551600714931,0.417854205449779
REACTOME_SIGNALING_BY_NTRK3_TRKC,4,1.20604774168701,0.0436231177462331,0.75,0.22779908277142,0.418159528409998
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,4,-1.20532044008594,-0.0432290475044933,1,0.228079621796574,0.418465902794756
GOBP_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,4,1.20519371604099,-0.000963789266339752,0.5,0.228128527703414,0.418465902794756
REACTOME_CA2_PATHWAY,4,1.20482004575065,0.0104879890973314,0.75,0.228272779691924,0.418581389826822
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,4,-1.20443093332144,-0.0323700876540168,0.5,0.228423062016386,0.41870784845937
GOBP_T_CELL_MEDIATED_IMMUNITY,4,-1.20393501211399,-0.000185526502321013,0.5,0.228614697950254,0.418788108390465
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,4,-1.20381340500742,-0.020857250893559,0.5,0.228661707346536,0.418788108390465
GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,4,-1.20366589894057,-0.0768863159697942,0.75,0.228718737684947,0.418788108390465
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING,4,-1.20347597563031,-0.0163215298868253,0.75,0.228792182734974,0.418788108390465
KEGG_PENTOSE_PHOSPHATE_PATHWAY,4,1.20311136313213,0.000208406924309091,0.5,0.228933228718749,0.418897368398308
GOBP_RIBOSOME_ASSEMBLY,4,-1.20176597199332,-0.0790315693879324,0.75,0.229454212736737,0.419701506707446
GOBP_SYNAPTIC_VESICLE_RECYCLING,4,-1.19942786739681,-0.0377825069187005,1,0.230361617071867,0.421211635761023
REACTOME_RAC3_GTPASE_CYCLE,4,1.19743938931532,0.0386175141178354,0.75,0.231135338564651,0.422476343013627
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING,4,1.19706273037408,0.081872462003277,0.75,0.231282105185601,0.422566899449133
KEGG_VIRAL_MYOCARDITIS,4,1.19689106506704,0.0516812108554329,0.5,0.231349017196952,0.422566899449133
GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS,3,-1.19646358318021,-0.0829931428187453,0.666666666666667,0.231515701606119,0.422721399847486
KEGG_VEGF_SIGNALING_PATHWAY,4,-1.1961980821851,-0.0566489480220397,0.75,0.231619269099149,0.42276058723556
