pathway,family
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION,2073
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,670
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,670
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,672
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,671
GOBP_CELL_JUNCTION_DISASSEMBLY,2074
GOBP_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT,2075
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,734
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,2076
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,1123
GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,1123
GOBP_REGULATION_OF_RUFFLE_ASSEMBLY,1346
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT,2077
GOBP_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION,2078
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,1738
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,1738
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,2079
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE,1725
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,1566
GOBP_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS,2033
GOBP_REGULATION_OF_RECEPTOR_BINDING,2080
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,2081
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,2081
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,1748
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,2082
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,1748
GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE,2036
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION,2083
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION,2083
GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY,954
GOBP_REGULATION_OF_MRNA_POLYADENYLATION,1334
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM,2084
GOBP_REGULATION_OF_P38MAPK_CASCADE,1570
GOBP_POSITIVE_REGULATION_OF_P38MAPK_CASCADE,1570
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,879
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1623
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1097
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1099
GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,920
GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,1564
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,1564
GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,792
GOBP_REGULATION_OF_AUTOPHAGOSOME_MATURATION,2085
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,1567
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,2086
GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY,1573
GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,2087
GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,1573
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY,2004
GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH,1638
GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH,1639
GOBP_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING,1568
GOBP_NEGATIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING,2088
GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING,1568
GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT,2089
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,800
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,873
GOBP_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY,784
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,2090
GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,1622
GOBP_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,2091
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS,2092
GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,1878
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT,1697
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS,489
GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS,2093
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS,489
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS,838
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS,838
GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS,1730
GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS,1731
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS,1127
GOBP_RESPONSE_TO_KETONE,2038
GOBP_CELLULAR_RESPONSE_TO_KETONE,2038
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS,1044
GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS,802
GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS,2094
GOBP_QUINONE_METABOLIC_PROCESS,872
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY,2013
GOBP_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT,889
GOBP_REGULATION_OF_MYOBLAST_FUSION,909
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,1297
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,2095
GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,2096
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,1392
GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT,1784
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,1277
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,1620
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,984
GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,671
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,984
GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT,2014
GOBP_REGULATION_OF_PROTEIN_ACETYLATION,1508
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_ACETYLATION,1509
GOBP_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION,1508
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,578
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,1725
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,578
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,1725
GOBP_TOXIN_TRANSPORT,2097
GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT,2068
GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION,2098
GOBP_REGULATION_OF_CILIUM_ASSEMBLY,2099
GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY,2064
GOBP_REGULATION_OF_CILIUM_DEPENDENT_CELL_MOTILITY,784
GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,1878
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,1034
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,1034
GOBP_RESPONSE_TO_SALT,2100
GOBP_NEGATIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE,1443
GOBP_POSITIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE,2101
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,1287
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS,920
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,2099
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,2064
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,1707
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,2095
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES,1979
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,1036
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,1036
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,2095
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,2095
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,1928
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,1928
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,2095
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,2095
GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,1622
GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION,626
GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE,1301
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE,1972
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,684
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,1121
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS,1633
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,1633
GOBP_MITOTIC_CYTOKINETIC_PROCESS,648
GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION,1521
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE,2060
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,342
GOBP_CHLORIDE_TRANSMEMBRANE_TRANSPORT,881
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,1544
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,2102
GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION,1976
GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION,1976
GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS,867
GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS,1191
GOBP_CALCIUM_ION_IMPORT_INTO_CYTOSOL,2103
GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE,2060
GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_PROGRAMMED_CELL_DEATH,920
GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION,687
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,1894
GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,1105
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,1105
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,937
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,937
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,2104
GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT,648
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,1675
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,1675
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,1725
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,932
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS,1563
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS,1564
GOBP_REGULATION_OF_MIRNA_TRANSCRIPTION,2105
GOBP_NEGATIVE_REGULATION_OF_MIRNA_TRANSCRIPTION,2106
GOBP_POSITIVE_REGULATION_OF_MIRNA_TRANSCRIPTION,2105
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY,1196
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,1277
GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,1310
GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION,2078
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION,2078
GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,1141
GOBP_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,1141
GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,1478
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,1478
GOBP_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,2098
GOBP_ORGANELLE_DISASSEMBLY,596
GOBP_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,1612
GOBP_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,1612
GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,1870
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,1804
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,1804
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,1805
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,1265
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,1266
GOBP_MEIOTIC_CELL_CYCLE_PROCESS,940
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS,1392
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS,1391
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,2107
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,2107
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,2108
GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME,1971
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT,2051
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION,596
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,1097
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,1389
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH,1563
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH,1563
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH,1565
GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH,2109
GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING,1817
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,612
GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,1723
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,1724
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS,589
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,1633
GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,589
GOBP_REGULATION_OF_PROTEIN_MATURATION,2110
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION,2110
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION,2111
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,2112
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,2113
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,2112
GOBP_RESPONSE_TO_DOPAMINE,956
GOBP_REGULATION_OF_GOLGI_ORGANIZATION,2114
GOBP_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS,1391
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS,1392
GOBP_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS,1391
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,2115
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING,2116
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,2115
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,2117
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,2115
GOBP_REGULATION_OF_CELL_MATURATION,2118
GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_MEMBRANE,2119
GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS,863
GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS,246
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT,1401
GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM,1137
GOBP_REGULATION_OF_BLOOD_CIRCULATION,683
GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION,2120
GOBP_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION,1091
GOBP_REGULATION_OF_PROTEIN_TARGETING,2121
GOBP_REGULATION_OF_EXOSOMAL_SECRETION,2067
GOBP_POSITIVE_REGULATION_OF_EXOSOMAL_SECRETION,2067
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,1423
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,1415
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,1928
GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS,797
GOBP_NEGATIVE_REGULATION_OF_ATP_METABOLIC_PROCESS,1728
GOBP_POSITIVE_REGULATION_OF_ATP_METABOLIC_PROCESS,1717
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSPORT,2052
GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS,2122
GOBP_POSITIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS,2122
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS,1627
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS,1287
GOBP_REGULATION_OF_AEROBIC_RESPIRATION,694
GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS,1963
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,2121
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,2121
GOBP_REGULATION_OF_CARDIAC_CONDUCTION,2123
GOBP_NEGATIVE_REGULATION_OF_ANION_TRANSPORT,1434
GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT,1433
GOBP_POSITIVE_REGULATION_OF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY,1623
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT,342
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,2124
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,948
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,2125
GOBP_REGULATION_OF_DENDRITE_EXTENSION,2041
GOBP_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE,1649
GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE,2126
GOBP_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT,2127
GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION,646
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,2128
GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS,1997
GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,2129
GOBP_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,2129
GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,1997
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,1997
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,2130
GOBP_POSITIVE_REGULATION_OF_TORC1_SIGNALING,1363
GOBP_REGULATION_OF_ERAD_PATHWAY,2131
GOBP_REGULATION_OF_TELOMERE_CAPPING,1195
GOBP_POSITIVE_REGULATION_OF_TELOMERE_CAPPING,1195
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,602
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,1374
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,602
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,2108
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,2132
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,2108
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS,2002
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,1099
GOBP_REGULATION_OF_PROTEIN_IMPORT,1748
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT,1748
GOBP_RESPONSE_TO_AMYLOID_BETA,2133
GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA,2133
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY,1839
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,1785
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,1440
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION,1163
GOBP_EXCITATORY_SYNAPSE_ASSEMBLY,2045
GOBP_INHIBITORY_SYNAPSE_ASSEMBLY,2134
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY,1931
GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT,1788
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,2043
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,1735
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,2043
GOBP_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION,1973
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,2124
GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,1817
