gene,meta_Z_OA,meta_P_OA,meta_FDR_OA,mean_logFC_OA,meta_Z_OP,meta_P_OP,meta_FDR_OP,mean_logFC_OP,same_direction,shared_score
COQ10B,0.724215571374829,0.468933400326808,0.684331071376679,-0.0145491843210718,-0.453975673722271,0.64984633576439,0.870847520249936,-0.0090321248651928,FALSE,0.516078158570433
SELPLG,0.635824889431884,0.524890562961082,0.726161355162092,0.732372870253924,-0.55225577783194,0.580773123994065,0.837369275071819,-0.283723862746859,FALSE,0.51592472473392
GML,0.32175176564823,0.747640758051857,0.865986499027058,0.177269395864013,0.827738618981472,0.407818543081538,0.733253865326817,0.538538360004503,TRUE,0.515840062036756
ZNF24,-0.699754757437862,0.484080473500798,0.697112021697856,-0.0241905435623794,0.481636190799632,0.630064412193061,0.860288090096196,0.00748519336147911,FALSE,0.515697485136306
DAO,-0.43613556367144,0.66273837563888,0.814815704153536,0.179842251835275,0.737788920585587,0.460642727024921,0.769537671213376,-0.0316140834703729,FALSE,0.515293662423629
PDE4D,0.661701808668722,0.508162345352927,0.714730476141911,-0.345276695472563,0.523138416485737,0.600877933332139,0.84705931109023,0.10400523711732,TRUE,0.515211263902075
SERPINC1,0.940388707195468,0.347018212628709,0.579275341186109,0.361189037944465,0.151046627931183,0.879938934053533,0.963710699368242,0.0411191681091424,TRUE,0.515195197388813
LEP,-0.428066702041411,0.668602558553824,0.818619207601969,0.0386810378012195,-0.743234289284798,0.457339846948511,0.768141194104843,0.31865822059571,TRUE,0.514592923728431
SOX1,0.938810829008402,0.347827878029606,0.580237454455068,0.0722178392249653,-0.152029451224971,0.879163706920628,0.963438291334212,-0.127075473298677,FALSE,0.514565861187866
RPAP3,-0.260379824711389,0.794570803921006,0.893177958833632,-0.0118731333258633,-0.868702240512348,0.385010015631763,0.715081130131912,-0.0690586189806112,TRUE,0.514395369534899
NAALADL1,-0.622529456912786,0.533593780563887,0.73257244759165,0.018402329421386,-0.563104913169272,0.573363446103257,0.833919238565573,-0.0649562852195045,TRUE,0.514359239367963
RBM28,-0.786186533278371,0.431758214394062,0.652089482244954,-0.128718672122457,0.373598569067584,0.708702998695569,0.900299889028938,-0.156447918786932,FALSE,0.514295120662728
SLC19A1,-0.708647864715073,0.478543025436718,0.692182881731043,0.0944684729030962,0.467378234738457,0.640229291846064,0.866239466263446,-0.134953741396119,FALSE,0.513743468892584
CKM,0.420659457106707,0.674003770310344,0.822895384898412,-0.372006037840389,0.746627853145258,0.455288230613048,0.766236961502183,0.824498652479023,TRUE,0.51305125029423
MYOT,-0.804925103543541,0.420862901063019,0.642022462545224,0.00700868385008673,0.345811899328328,0.729484081899279,0.908215692149784,0.302188335152546,FALSE,0.512843535915551
SH2D3A,0.154378489205034,0.877311313453806,0.939854557435871,0.371341148730537,-0.934507041422931,0.350042405482189,0.687502291829312,0.179741959587464,FALSE,0.512725610478528
PARVB,0.100330741222921,0.920081752650947,0.962029144529622,-0.0373826498484027,0.965722641889601,0.334182986593173,0.674083638283517,0.846071532836334,TRUE,0.512189246284537
NTSR2,0.849167374301706,0.395788164760124,0.62115096266054,0.162813976385319,0.283236522908181,0.776995532902123,0.928194663629022,0.0517348966170196,TRUE,0.512118674663447
FAIM2,-0.455950359490558,0.648425674949021,0.805942197871709,0.221345884428884,-0.714816753843698,0.474722281304593,0.778800179407473,0.0129915490214364,TRUE,0.511700181230802
SLC33A1,0.987000602329676,0.323642343316665,0.558018290902892,-0.0138927358907575,-0.0609853551696407,0.951370872226875,0.986603827699519,-0.195731405742231,FALSE,0.511584812347468
MYO5A,-0.219071039996523,0.826594709568199,0.911854172054298,0.259359837352121,-0.891238855794501,0.372801043263735,0.705932825666175,-0.547120076419432,TRUE,0.511230259615191
LY6G6C,0.291263061084486,0.770850136268563,0.87886731841173,0.417740872436629,-0.841434294018824,0.400104680147085,0.726900505007363,-0.299966594805158,FALSE,0.510856415001485
SYTL2,0.239823272327525,0.810467264673656,0.902564135947443,0.276052140387991,0.876775583854645,0.380608543392016,0.711889962672171,-0.0714471285047089,TRUE,0.510785989389311
TNFRSF17,0.483253958865707,0.628915426668063,0.794279420732099,0.224385299186225,-0.689365853287751,0.490593066185543,0.789049773287354,-0.49277786406155,FALSE,0.510686346533054
PRKD3,-0.541910490844075,0.58788016936105,0.770478232157008,-0.209767090747122,-0.635797595367292,0.52490835497933,0.810549507410645,-0.084469835945975,TRUE,0.510627703881909
CD79A,-0.651372119542551,0.514806303640938,0.71923705530951,0.0670460356325205,-0.523088681795923,0.600912541420709,0.84705931109023,0.0289681268264811,TRUE,0.509544875830652
PPP1R2,-0.755991781728275,0.449654123066602,0.667192834802944,-0.00815243758387557,0.40151102046343,0.688043926030001,0.892144466140134,0.0134860669372325,FALSE,0.509505254700112
PDE6C,-0.960289896378949,0.336909333669542,0.570690704453253,-0.0211819859006922,-0.102444578262336,0.918403801439132,0.977144197873486,0.28395120404269,TRUE,0.509453284562907
SLC12A2,-1.008179346881,0.313368370957478,0.546673957216194,0.0596080170985768,0.0150032028303027,0.988029625181564,0.99694603230799,-0.602495552100773,FALSE,0.50917487335543
RBP3,1.00679967047887,0.314031053034234,0.547211394559734,0.0559057511345127,0.0175351809666792,0.986009666803414,0.996251139537563,-0.152529803102458,TRUE,0.509146231722141
WAS,-0.466791164520225,0.6406492978527,0.803004608424793,0.0382118206175784,0.700727687213584,0.483472973820373,0.784080639786269,0.0711860973276052,FALSE,0.50900744350133
TBL1X,-0.61004889068552,0.541829421423421,0.739368546010079,0.198344288675787,0.56521730141786,0.571925970068771,0.833667329340164,0.0859609946816253,FALSE,0.508797598923894
PKNOX1,-0.993208498832863,0.320608357468774,0.555535789958931,0.0280458840357599,-0.041708079293977,0.966731413222089,0.990646770888902,-0.0302072946891474,TRUE,0.508719329948726
BTBD1,-0.434980002217002,0.66357694300873,0.815281862873101,0.0226721650787471,-0.726951483651855,0.467255677005053,0.77346029865036,-0.0770002688583593,TRUE,0.508554125988424
MID2,-0.868977309485841,0.384859541791807,0.6127685253831,0.0240039427247577,-0.245540353214699,0.806038066912894,0.939152203883492,-0.156712144901657,TRUE,0.508342188745278
ZNF358,0.431515988706717,0.666093229548369,0.817072344490289,-0.0207293090135744,-0.729332429191313,0.46579833989043,0.772745575936713,0.392239368553325,FALSE,0.508267044300521
PPM1F,-0.351588492691535,0.72514689638778,0.854482030629519,0.103237157048177,0.792588736169645,0.4280174734032,0.747125599270756,0.0112901749272023,FALSE,0.508112508427618
BMP15,-0.546434049101038,0.58476761033234,0.768187725332534,-0.18599541078627,0.626495667134261,0.53098987798358,0.813226974726423,-0.040606430295115,FALSE,0.507930448098214
ATP6V0E2,0.86562894157385,0.38669367905105,0.614545405489104,0.229712779773605,0.249199988173557,0.803206088573703,0.938357153383434,0.380601364978834,TRUE,0.507805934994822
MRPS35,-0.589286862801127,0.555668856066492,0.749623860724785,-0.081508376005099,0.584366620879368,0.558973678925319,0.827138918808121,0.0327483197087556,FALSE,0.507792585503122
SLC25A12,0.451530774494328,0.651607050127601,0.808199969139611,0.222152012851841,-0.711540807692204,0.476749172461824,0.779770755109097,-0.197815048425091,FALSE,0.507724277572454
CDK2AP2,-0.196741849632251,0.844029558812158,0.921902156989663,-0.547638461662662,-0.90003796744181,0.368100045886248,0.703040354227448,0.0970793140513655,TRUE,0.507676472069184
A2M,0.713314017691445,0.475651465266468,0.689369774227857,0.277469148599633,0.44865901933461,0.653677651456177,0.87346822067402,-0.115230689902464,TRUE,0.507347523897616
PPP1R1A,-0.547973677536962,0.583709977053407,0.767575337212276,-0.553974971447295,0.622890359737491,0.533356573471406,0.814527566349691,0.38943612067096,FALSE,0.506785231436507
GNB2,-0.979946861471546,0.327112349524637,0.561313359740291,-0.19024691342619,0.0602033177358538,0.951993703338937,0.98680705126293,0.298597426312236,FALSE,0.506668983686187
CRYZ,-0.823652242633309,0.410137182491951,0.63308114393799,0.0820648237544119,-0.306283106682909,0.759389100472956,0.918618202880665,-0.0826232919250186,TRUE,0.506606496955989
